name,epochs,selection_mode,checkpoint_meets_constraints,best_epoch,auc,pr_auc,sel_score,thr,acc,prec,rec,f1,spec,bal_acc,targets_met,target_gap,model_dir,report_path,strict_pass
bce_auto,20,target,False,1,0.47924929971988806,0.9749683510735766,0.5975103723311592,0.32405513525009155,0.9754098360655737,0.9754098360623757,0.9999999999966387,0.9875518622174136,0.0,0.49999999999831934,True,0.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_auto,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_auto/cfn_threshold_report.json,False
bce_loss,20,target,False,1,0.45805490196078436,0.9745600883340602,0.5975103723311592,0.46260565519332886,0.9754098360655737,0.9754098360623757,0.9999999999966387,0.9875518622174136,0.0,0.49999999999831934,True,0.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_loss,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_loss/cfn_threshold_report.json,False
bce_sampler,20,target,False,1,0.47924929971988806,0.9749683510735766,0.5975103723311592,0.32405513525009155,0.9754098360655737,0.9754098360623757,0.9999999999966387,0.9875518622174136,0.0,0.49999999999831934,True,0.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_sampler,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_sampler/cfn_threshold_report.json,False
bce_both,20,target,False,1,0.47271260504201684,0.9741318565226171,0.5975103723311592,0.3123641610145569,0.9754098360655737,0.9754098360623757,0.9999999999966387,0.9875518622174136,0.0,0.49999999999831934,True,0.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_both,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_bce_both/cfn_threshold_report.json,False
focal_auto,20,target,False,1,0.47910812324929974,0.9751154877747399,0.5975103723311592,0.3402165472507477,0.9754098360655737,0.9754098360623757,0.9999999999966387,0.9875518622174136,0.0,0.49999999999831934,True,0.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_focal_auto,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_focal_auto/cfn_threshold_report.json,False
downsample_bce,20,target,True,8,0.49087719298245613,0.4859622188110826,0.5674475389443808,0.5276765525341034,0.5364238410596026,0.5199999999584001,0.8666666665511111,0.6499999952475002,0.21052631576177286,0.538596491156442,False,1.0569094971833861,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_downsample_bce,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_downsample_bce/cfn_threshold_report.json,False
upsample_bce,20,target,True,4,0.5639915966386555,0.595682252267887,0.566714866608552,0.48985154628753663,0.5386196266483987,0.5257184697043278,0.9653781512572592,0.6807300262460775,0.09532122904994651,0.5303496901536029,False,1.0049318774011962,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_upsample_bce,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/nb_cls_upsample_bce/cfn_threshold_report.json,False
