model_dir,clean_threshold,clean_tp,clean_tn,clean_fp,clean_fn,clean_acc,clean_prec,clean_rec,clean_f1,clean_spec,clean_bal_acc,clean_auc,stress01_csv,stress01_threshold,stress01_tp,stress01_tn,stress01_fp,stress01_fn,stress01_acc,stress01_prec,stress01_rec,stress01_f1,stress01_spec,stress01_bal_acc,stress01_auc,stress02_csv,stress02_threshold,stress02_tp,stress02_tn,stress02_fp,stress02_fn,stress02_acc,stress02_prec,stress02_rec,stress02_f1,stress02_spec,stress02_bal_acc,stress02_auc,stress03_csv,stress03_threshold,stress03_tp,stress03_tn,stress03_fp,stress03_fn,stress03_acc,stress03_prec,stress03_rec,stress03_f1,stress03_spec,stress03_bal_acc,stress03_auc,stress_auc_mean,stress_f1_mean,stress_bal_acc_min,robust_score,dfdc_val_rows,dfdc_val_auc,dfdc_val_best_f1,dfdc_val_best_f1_pr_auc,dfdc_threshold_policy,dfdc_threshold,dfdc_val_report_threshold,dfdc_val_report_tp,dfdc_val_report_tn,dfdc_val_report_fp,dfdc_val_report_fn,dfdc_val_report_acc,dfdc_val_report_prec,dfdc_val_report_rec,dfdc_val_report_f1,dfdc_val_report_spec,dfdc_val_report_bal_acc,dfdc_val_report_auc,dfdc_val_tuned_tp,dfdc_val_tuned_tn,dfdc_val_tuned_fp,dfdc_val_tuned_fn,dfdc_val_tuned_acc,dfdc_val_tuned_prec,dfdc_val_tuned_rec,dfdc_val_tuned_f1,dfdc_val_tuned_spec,dfdc_val_tuned_bal_acc,dfdc_val_tuned_auc,dfdc_test_rows,dfdc_test_auc,dfdc_test_report_threshold,dfdc_test_report_tp,dfdc_test_report_tn,dfdc_test_report_fp,dfdc_test_report_fn,dfdc_test_report_acc,dfdc_test_report_prec,dfdc_test_report_rec,dfdc_test_report_f1,dfdc_test_report_spec,dfdc_test_report_bal_acc,dfdc_test_report_auc,dfdc_test_tuned_tp,dfdc_test_tuned_tn,dfdc_test_tuned_fp,dfdc_test_tuned_fn,dfdc_test_tuned_acc,dfdc_test_tuned_prec,dfdc_test_tuned_rec,dfdc_test_tuned_f1,dfdc_test_tuned_spec,dfdc_test_tuned_bal_acc,dfdc_test_tuned_auc,meets_constraints,selection_objective
/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/step46_fakeav_robust_constrained_s1337_20260317_111451_fold_05_p2_r01_focal_lr0p0003,0.20412024543931084,73.0,75.0,0.0,2.0,0.9866666666666667,0.9999999998630138,0.9733333332035556,0.9864864813540907,0.9999999998666668,0.9866666665351111,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_01.csv,0.20412024543931084,73.0,75.0,0.0,2.0,0.9866666666666667,0.9999999998630138,0.9733333332035556,0.9864864813540907,0.9999999998666668,0.9866666665351111,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_02.csv,0.20412024543931084,73.0,75.0,0.0,2.0,0.9866666666666667,0.9999999998630138,0.9733333332035556,0.9864864813540907,0.9999999998666668,0.9866666665351111,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_03.csv,0.20412024543931084,72.0,75.0,0.0,3.0,0.98,0.9999999998611112,0.9599999998720001,0.9795918316034987,0.9999999998666668,0.9799999998693334,1.0,1.0,0.9841882647705601,0.9799999998693334,0.9904658926435628,329,0.4942185007974482,0.9283387572104214,0.8771152911314215,val_best_f1,0.0032948122825473547,0.20412024543931084,238.0,4.0,40.0,47.0,0.7355623100303952,0.8561151078828735,0.8350877192689443,0.8454706876883229,0.09090909088842974,0.46299840507868706,0.4942185007974482,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.4942185007974482,329,0.5734449760765551,0.20412024543931084,230.0,8.0,36.0,55.0,0.723404255319149,0.8646616541028322,0.8070175438313327,0.8348457300028657,0.1818181817768595,0.4944178628040961,0.5734449760765551,284.0,1.0,43.0,1.0,0.8662613981762918,0.8685015290254281,0.9964912280352108,0.9281045701566171,0.022727272722107436,0.5096092503786591,0.5734449760765551,True,0.5734449760765551
/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/step46_fakeav_robust_constrained_s42_20260317_111112_fold_03_p2_r02_focal_lr0p0003,0.23840697836130859,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_01.csv,0.23840697836130859,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_02.csv,0.23840697836130859,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_03.csv,0.23840697836130859,74.0,75.0,0.0,1.0,0.9933333333333333,0.999999999864865,0.9866666665351111,0.9932885854709248,0.9999999998666668,0.9933333332008889,1.0,1.0,0.9977628584014194,0.9933333332008889,0.9978836670806746,329,0.45374800637958534,0.9283387572104214,0.8523685914763324,val_best_f1,9.999999974752427e-07,0.23840697836130859,199.0,10.0,34.0,86.0,0.6352583586626139,0.8540772531822284,0.6982456140105878,0.7683397633604896,0.2272727272210744,0.4627591706158311,0.45374800637958534,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.45374800637958534,329,0.4643141945773524,0.23840697836130859,199.0,12.0,32.0,86.0,0.6413373860182371,0.8614718614345683,0.6982456140105878,0.7713178244822276,0.27272727266528923,0.48548644333793856,0.4643141945773524,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.4643141945773524,True,0.4643141945773524
/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/step46_fakeav_robust_constrained_s42_20260317_111112_fold_04_p2_r02_focal_lr0p0003,0.19415022299314538,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_01.csv,0.19415022299314538,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_02.csv,0.19415022299314538,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_03.csv,0.19415022299314538,74.0,75.0,0.0,1.0,0.9933333333333333,0.999999999864865,0.9866666665351111,0.9932885854709248,0.9999999998666668,0.9933333332008889,1.0,1.0,0.9977628584014194,0.9933333332008889,0.9978836670806746,329,0.4427432216905901,0.9283387572104214,0.8477000939350469,val_best_f1,9.999999974752427e-07,0.19415022299314538,213.0,5.0,39.0,72.0,0.662613981762918,0.8452380952045541,0.7473684210264081,0.7932960843748115,0.1136363636105372,0.43050239231847265,0.4427432216905901,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.4427432216905901,329,0.4557416267942584,0.19415022299314538,220.0,10.0,34.0,65.0,0.6990881458966566,0.8661417322493645,0.7719298245343182,0.8163265255984938,0.2272727272210744,0.4996012758776963,0.4557416267942584,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.4557416267942584,True,0.4557416267942584
/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/step46_fakeav_robust_constrained_s42_20260317_111112_fold_05_p2_r03_focal_lr0p0003,0.19737102305516602,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_01.csv,0.19737102305516602,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_02.csv,0.19737102305516602,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_03.csv,0.19737102305516602,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,1.0,0.9999999948666667,0.9999999998666668,0.9999999981766667,329,0.44553429027113234,0.9283387572104214,0.8479952001599278,val_best_f1,9.999999974752427e-07,0.19737102305516602,220.0,5.0,39.0,65.0,0.6838905775075987,0.8494208493880532,0.7719298245343182,0.80882352439345,0.1136363636105372,0.4427830940724277,0.44553429027113234,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.44553429027113234,329,0.4507575757575758,0.19737102305516602,224.0,10.0,34.0,61.0,0.7112462006079028,0.868217054229914,0.785964912253124,0.8250460354976277,0.2272727272210744,0.5066188197370992,0.4507575757575758,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.4507575757575758,True,0.4507575757575758
/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/step46_fakeav_robust_constrained_s42_20260317_111112_fold_01_p2_r03_focal_lr0p0003,0.11771874312311412,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_01.csv,0.11771874312311412,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_02.csv,0.11771874312311412,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,/Users/venturit/Documents/GitHub/FYP/CausalX-Project/backend/models/experiment_logs/_tmp_fakeav_filter_stress_03.csv,0.11771874312311412,75.0,75.0,0.0,0.0,1.0,0.9999999998666668,0.9999999998666668,0.9999999948666667,0.9999999998666668,0.9999999998666668,1.0,1.0,0.9999999948666667,0.9999999998666668,0.9999999981766667,329,0.5287081339712918,0.9298531760709372,0.8819243698249917,val_best_f1,0.07007121309942128,0.11771874312311412,284.0,1.0,43.0,1.0,0.8662613981762918,0.8685015290254281,0.9964912280352108,0.9281045701566171,0.022727272722107436,0.5096092503786591,0.5287081339712918,285.0,1.0,43.0,0.0,0.8693009118541033,0.8689024389978993,0.9999999999649123,0.9298531760709372,0.022727272722107436,0.5113636363435099,0.5287081339712918,329,0.42097288676236044,0.11771874312311412,284.0,0.0,44.0,1.0,0.8632218844984803,0.8658536585101874,0.9964912280352108,0.9265905333304237,0.0,0.4982456140176054,0.42097288676236044,285.0,0.0,44.0,0.0,0.8662613981762918,0.8662613981499616,0.9999999999649123,0.9283387572104214,0.0,0.49999999998245614,0.42097288676236044,True,0.42097288676236044
